Season,Time,Content,Sentiment
İlkbahar,Gece,apartmanın kapısından çıkınca yerde duran kocaman kapağın üzerinde yazan superonline fiber yazısına aldanıp aradık sizin mahalleye fiber hizmeti vermiyoruz dediler selamsız bandosuymuşuz da haberimiz yokmuş,
İlkbahar,Gece,şu sıralar götü başı ayrı oynayan isp son 15 haftaya kadar bir problemimiz yoktu ancak artık alakalı alakasız kopmalar boy göstermeye başladı iki defa uzun süreli kesinti oldu birinde çağrı merkezini aradığımda otomatik bir arıza var mesajı ile operatöre bağlanmadan hattan düşürüldüm diğerinde ise robotlaşmış çağrı merkezi personeline işini kolaylaştırması için kendi networkümde tüm kontrolleri yaptığımı sorunun benle alakalı olmadığını iletmeme rağmen çok bilen ablamız evet şimdi ağ bağdaştırıcı ayarlarına giriyoruz rutinine çoktan girmişti bileen son çözemeyip modeminiz arızalı herhalde olabilir isterseniz ben burdan talebinizi alayım siz en yakın turkcell bayiinden yeni modem alırsınıza bağladı gerek olmadığını kendim hallederim dedikten sonra telefonu kapattım ve türk olmak volume 1 kapataç işlemini yaptığım ancak türk olmak volume 2 format atı unuttuğum aklıma geldi modemi fabrika ayarlarına çektim ve tabiki internet geri geldi,
İlkbahar,Sabah,özellikle turkcell superonlinedan abonelik başlatmayı düşünenlerin önemle okumasını rica ediyorumnisan 2012de beylikdüzüne taşındım internet aboneliği düşünürken turkcell superonline fiber internetten aradılar oturduğum sitede fiber altyapısı varmış 20 mbit sınırsız internete 2 yıl taahhüt verdiğim takdirde 800 tl değerinde 1 yıl digiturk aboneliği vereceklerini söylediler işte belgesel kanalları müzikti spor kanallarıydı ve en önemlisi 1 yıllık şampiyonlar paketi bu ve turkcell superonline fiber internet başlığının altında bir çok kişinin bahsettiği kampanya e özellikle şunu sordum ben burda kiracıyım altı ay bilemedin bir yıl sonra taşınırsam ve taşındığım yerde fiber altyapınız olmazsa ne olacak cevapları aynen şuydu taşındığınız yerde fiber altyapımız yoksa adsl internetimize geçiş yaparsınız aynı ücreti ödersiniz hızınız sadece 8 mbite düşer dendi özellikle bir cezai işlem olup olmayacağını sordum olmaz dendi düşüneyim dedim ertesi gün aradım ve aynı sorularımı yineledim cevap aynı cezası yok peki dedim gelin kurun bir yıl kullandım internetimi de digiturku de allah var en ufak bi şikayetim olmadı servisleri şahane derken bir yılın sonunda evimi kadıköymodaya taşıdım nakil istedim haliyle yeni evimde fiber altyapıları olmadığını istersem adsle geçiş yapılabileceğini bunun için fiberi kapatacaklarını ve bana 800 lira ceza çıkaracaklarını söylediler köpürdüm haliyle şikayet formu da doldurdum en az 34 kişiyle de konuştum cezayı ödeyeceksiniz dendi telefon kayıtlarına bakın dedim bayiyle konuştuğumu kayıt tutulmadığını ve bayinin de böyle cezası olmaz gibi bi söz etmediklerini söylediler bu ve turkcell superonline fiber internet başlıklarını inceledim bir kaç kişi bu nakilde cezanın olmayacağı söylediklerini yazmış peki dedim tükodere gittim derdimi anlattım ve ihtârname çektik superonlineye 10 nisan 2013te ellerine ulaştı 18 nisan 2013te de beni aradılar yanlışlık var diye adsle nakledebileceklerini cezası olmadığını söylediler paketleri sordum ttnetin netlimitsizine eşdeğer bir paket seçtim epeyce seçenek sundular yani 64 tlye 8 mbit limitsiz internet 50 gb adil kullanım kotası geçelim dedim ama evinize sabit hat almanız lazım dediler peki dedim ertesi gün baş vurdum 20 nisan 2013te telefonum açıldı bende superonlineyi yeniden aradım anlattım bu pakete geçersem 800 tl ceza ödeyeceğimi ama 100 veya 120 tllik iki internet paketinden birini seçersem ceza ödemeyeceğimi söylediler tabi ki kabul etmedim internet hızımı 31e düşürüp fiyatını ikiye katlamayı kim ister bugün yeniden aradım gelişme yok ve bir aydır deli gibi uğraşmaktayım tekrar şikayet kaydı açtırdım superonlineye ümitsizce cevap beklemekteyim ve sözleşmemi özellikle tekrar tekrar okudum madde şudur 24 ay içerisinde fesh ederseniz 800 tllik digiturk hediyesinin parasını ödersiniz gelin görün ki ben aboneliğimi kapatmak istemiyorum servislerinden ve internet bağlantılarından oldukça memnunum evimi taşıdım ve nakit istedim bu da benim en doğal hakkım kendi altyapıları yetersiz olduğu için cezayı bana kesmeye çalışıyorlar netice olacak turkcell superonlineda abonelik açtıracaksanız alacağınız hizmetten şikayetçi olunabileceğini sanmıyorum ama sözlerini reddedebilen sözleşmede olmayan maddelerden kendi kusurlarından bile cezayı abonesine kesebilecek kadar şark kurnazı bir şirkettir mahkemeye vermekten çekinmeyiniz en azından ben öyle yapıyorum,
İlkbahar,Akşam,elemanlarının her hafta kapımı çalıp internet taşımamı önermesinden sıkıldığım başka bir internet sağlayıcısıhadi yolları mayın tarlasına çevirdiniz bari kapımızı her hafta eşelemeyin,
İlkbahar,Öğlen,verdikleri ultra dandik ve kısıtlı firmwaree sahip routerlarında statik ip atanabilen ancak bunu müşteri hizmetlerinin dahi bilmediği bir kurummüşteri hizmetlerindeki zavallılar statik ip için illaki denetim masasına girin diye tutturuyorlar ben ben bu işlemi dhcp üzerinden yapmak istiyorum dediğimde aldığım cevap dns üzerinden bu işlemi gerçekleştiremezsiniz buna karşılık ben windows kullanmıyorum dediğimde aldığım cevap bu seçenekler rootsuz routerlarda çıkmayabilir bahsedilen routerın root şifresi için kutumu yeşillendirmek bir alternatif,
İlkbahar,Sabah,efendim hem ttnetden canımız bezdiği için hem de sınırsız internet  ayda 1000 dk her yöne bedava konuşma valide hanıma cazip geldiğinden telefon hattımızı ve internetimizi kendilerine taşımaya karar verdik çünkü ttnetde sadece sınırsız yersen internet 60 küsür tl olduğu telefon faturası da 50 tlden aşağı gelmediği için böyle bir karar verdik aslında benim gönlüm d smartın full d smartsınırsız internet kampanyasından yanaydı ama valide böyle emredince karar verildi bizi arayan müşteri temsilcisi ilk olarak onaya istinaden geçiş yapılacağını söyledi tamam dedik daha sonra bunun için bizim türk telekom bölge müdürlüğüne gidip hattı iptal etmemiz gerektiği söylendi ona da tamam deyip geçtiğimiz perşembe 2 mayıs gidip hattımızı iptal ettirdik internet bağlantımız anında iptal olmasına karşın aptalca bir prosedür daha doğrusu ttnetin iptal gıcıklığı yüzünden portlarımız boşaltılmadı ve bugüne kadar internetsiz kaldık evvelsi gün ttnetten hem benim twitter üzerinden arsız çağrılarım hem de annemin telefon baskısı sonucu portlarımızın 24 saat sonunda boşaltılacağı söylendineyse zaten bu arada geçiş süreciyle ilgili bilgilerin taksit taksit verilmesine ayrıca kıl oldum ama hadi neyse dedim en son dün superonlineı portlarımın durumu hakkında bilgi almak için aradım ama ne bana satışı yapan mercii ne de twitter üzerindeki destek şebekesinden bir dönüş alamadım amacım eğer ttnet portlarımı açmadıysa tekrar arayıp fırça atmaktı bana satışı yapan merciye bin arama sonucu ulaştığımda biz gerekli birime ilettik yarın aranacaksınız diye bir cevap aldım hatundan e şimdi düşünüyorum bunlar ttnetin altyapısını kullandıklarına göre ttnete bir bedel ödüyorlar ama herhangi bir konuda yaptırımları olmadığını söylüyorlar ve bu çağda 1 hafta internetsiz kalmak mantık dışı üstelik hayati işlerini internet üzerinden yürüten insanlar var bu da işin başka tarafı demek o ki siz siz olun geçiş yapacaksanız iyi düşünün iyi planlanın,
İlkbahar,Öğlen,son üç senedir evimde kullandığım son bir senedir artık beni canımdan bezdiren müşteriye yaklaşımı son derece yakışıksız olan insanların hukuki arayışlarına bile saygı göstermeyen mağdur olduğunuzu bile bile bu mağduriyetinizi sürdüren web sitesindeki bilgilerle sunulan hizmetlerin farklı olduğu bu farklılığın kendilerince farkedilmesine rağmen ve etkilenen abone sayısı bir hayli fazla olmasına rağmen başvuruyu ille de abone sahibi yapacak diye tutturan bilgi ve istek dışı kampanya geçişi yapan abonelerini suistimal eden hatta ve hatta kandırmaya yönelik her türlü kumpas kuran btknın da tüm bu rezillikleri görüp bu adamların at koşturmasına izin verdiği son bir senelik taahüdümün sonlanmasıyla bir daha asla ve asla yüzüne bakmayacağım çevremdeki kimselere de baktırmayacağım internet servis sağlayıcısıbu entry bir kızgınlık ya da hezeyan anında değil yılların vermiş olduğu turkcell superonline deneyimiyle yazılmıştır yeni abone olacaklara allahtan sabır dilerimedit ayrıca yurt dışı çıkışlarını nereden vereceğine bir türlü karar veremiyor gibiler bir bakıyorsunuz avrupa bağlantılarına bile kanada üzeri tata telecomstan bağlanıyorsunuz sonra bir bakıyorsunuz uzak doğu uçlarına gitmek için yunanistan oteglobe kullanıyor falan pek bir acayip,
Yaz,Öğlen,kapıma kadar gelip birkaç ay içerisinde ip tvnin hizmete gireceği ön bilgisini vermişlerdir ayrıntıları hakkında kendileri de çok bilgi sahibi değil,
Yaz,Akşam,satış temsilcilerinin bin bir türlü yalan söyleyip pembe tablolar çizdikten sonra sözleşmelerine imza atmanızla birlikte dünyayla tüm bağlantınızı koparıp sizi kaderinizle baş başa bırakan firma çağrı merkezinin 3 haftadır çözümlemedikleri şikayetimin çözümlenmediğine dair tekrar şikayet kaydı açmaktan başka bir yetkisi yok bu şikayet kaydı açtırma kısır döngüsü nereye kadar devam edecek gerçekten çok merak ediyorum,
Yaz,Akşam,fiber internet dediler geldik ama bu ne yaa gün içerisinde milyon kez kesiliyor internet allah top etsin seni internet gibi,
Yaz,Sabah,az önce arayıp aboneliğiniz süresince bilgilerinizi işlememiz ve birlikte çalıştığımız üçüncü kişilerle paylaşmamız için lütfen bire basınız diyen firma bu yaptıkları yasal mı ya da bu üçüncü kişiler kimler bilmiyorum otomatik mesaj olduğu için soramadım haliyle,
Yaz,Akşam,dün arayıp 8mbit internet  ev telefonu 100 dk hediyeli  standart digiturk paketi  75 tl ayrıca modem de hediye diyen internet sağlayıcısı ciddi ciddi düşünüp beni 4 gün sonra arayın o zamana kadar düşünüyüm dedim artık insan güvenemiyor araştırmadan,
Yaz,Akşam,hiç bir zaman tam anlamı ile hizmet veremeyen ve taahhütlerini yerine getirmekte son derece aciz olan firmaarkadaş çileden çıkardılar en sonunda adamı 8 megabit olması gereken bağlantım sürekli 2 megabit bile olmuyor 185 megabitin üzerine çıktığını görmedimadil kullanım kotasını da aşmadım telefon açıp soruyorum hayır diyorlar peki neden sürekli düşük bağlantım dediğim zaman da sorunu bulamıyorlar modem ile ilgili her işlemi doğru yaptım hiç bir sıkıntı yok ama bağlantı hızı maşallah sürünüyor ttneti bağlantı sorunu yaşıyorum diye bırakıp buraya geçtim geçmez olaydımlanet ettirdiniz,
Yaz,Sabah,iş ortaklarını bile doğru düzgün seçemeyen kurumsallıktan uzak şirket neden misitemizin önüne çektikleri superonline aracında aboneliğimi gerçekleştiren satış temsilcisinin kurulum için bilgilerimi aldıktan birkaç gün sonra bana whatsapptan mesaj atmasıyla ilk şokumu yaşadım kişisel verim benden izinsiz hem de gerçek anlamda kişisel kullanım için geliştirilen bir uygulama aracılığıyla kullanıldı superonlinea durumla ilgili şikayette bulundum bana geri dönüşü muhatap olmak istemediğim iş ortağı bayi firma yaptı bayi müdürünün satış temsilcisi çalışanını koruma biçimi de tam bir absürt komedi bunlar prim ile para kazanan çocuklar o nedenle satışın gerçekleştiğinden emin olmak istemiştir o ne demek satış için her yol mübah mıdır abone olmak için bilgilerini veren herkesin kapısına da izin almadan dayanın o zamansuperonlinea abone olacaksanız mutlaka önce web sitesini inceleyin aboneliğimi gerçekleştiren arkadaş ısrarla sormama rağmen kampanyaları olmadığını söyledi 24 ay taahhütlü abone olmama rağmen ücretsiz dsmart kampanyasından yararlanamadım superonline imza attığınız için artık yararlanamazsınız diye telefon açıyorözetle superonline ne kadar turkcellin bünyesinde de olsa tıpkı turkcell gibi kurumsal ayaklarına yatan kalite standardı olmayan iş ortaklarında çalışıp markasına hizmet veren ama kendi bordrosunda olmayan çalışanları standart eğitimlerden geçirmeyen çözümsüz müşteri memnuniyetine önem vermeyen bir şirkettirkişisel verinin izinsiz kullanımı türk ticaret kanununa bakarak superonlineın hizmetini neresinden tutarsan elinde kalıyor hiç işim yokmuş gibi üşenmeden uğraşacağım merhaba tüketici mahkemesi,
Yaz,Akşam,26 ağustos 2013 tarihinde 34 saattir internet hizmeti vermeyendir problemin tüm marmarayı kapsadığını söylediler hala bekliyoruz gelsin diye internetimiz ne zaman düzelir sorusuna da cevap veremediler,
Sonbahar,Sabah,zaten turkcell superonline abonesi olan şahsımı arayarak turkcell superonline abonesi olmak ister misiniz diye soran değişik bir şey,
Sonbahar,Sabah,btknın 2012 yılı ekim  kasım  aralık ile 2013 yılı ocak  şubat  mart olmak üzere üçer aylık internet hizmet kalitesi ölçüm sonuçlarına göre mevzuatta belirtilen veri aktarım hızı ölçütü hedef değerini kbitsn cinsinden duyurulan bağlantı hızının en az 75’i sağlayamadığı tespit edilmiş olan internet servis sağlayıcı,
Sonbahar,Akşam,kurumsal müşterileri olarak 10 gündür bize statik ip tanımlamalarını bekliyoruz türk telekomdan kendilerine numara taşıma işini halletmelerini ise 10 günden de fazla bekleme sabrı gösterdikten sonra bugün delirip iptal ettirdik 10 günü aşkın bir süre boyunca şirket telefonunun çalışmaması ne demek amına koyim,
Sonbahar,Akşam,fiberoptik internet için abone olurken ilk üç ay ücretsiz kampanya deyip daha ilk aydan faturayı yollayan firmadır ayıp be ikiyüzlülüğün bu kadarı,
Sonbahar,Akşam,lise stajımı yaptığım hayatımın en güzel deneyimlerinden birini bana yaşatan profesyonel kuruluşstaj süresi boyunca bana stajer olduğumu hissettirmemiş normal çalışan ne iş yapıyorsa aynısını yaptırmış güzel bir yer üstelik merkez binasının sunduğu imkanlarla çalışmayı zevk haline getirmişti o günleri hatırladıkça hâlâ içim titrer ilerde tekrar görüşmek üzere tsoltabi ttnet öncesi kullandığım sıfır sorunlu iss olduğunu söylemeyi de unutmayayım ttnete geçtim çok büyük sorunla karşılaşmamış da olsam superonline iyiydi,
Sonbahar,Akşam,bunların telefon bölümü olduğunu herkes biliyor ama bilmedikleri şu varbunların hattı üzerinden bir numarayı aradığınıda meşgul çalarsa yine para yazıyor,
Sonbahar,Sabah,özettanımönce iptal ve nakil taleplerini karıştırdılar bunun farkına 3 gün sonra varıp özel olarak ilgilendiklerini söylemelerine rağmen sonraki 11 günde hiç bir şekilde çözemediler koca istanbulda abonelik iptali halinde modem iade edebileceğiniz 5 tane abone merkezi var eskiden turkcell timlerden yapılabilen fiber işlemleri artık sadece bu abone merkezlerinden yapılabiliyormuş velhasılı kelam websitelerine hala bu durum yansıtılmadığı için elinizde modem o tim senin bu tim benim dolaşmak durumunda kalıyorsunuz bir modem iadesi için maltepeden anadolu yakası seyrantepeye avrupa 50 km yol yapmak durumunda kalabiliyorsunuz en nihayetinde iade ettiğiniz modemle ilgili de ertesi gün modemi iade etmediniz aboneliğiniz tekrar açıldı şeklinde kafa buluyorlar  bozulan sinirleriniz gevşesin diye olabilir belkimüşteri hizmetleri nasıl bir sistem kullanıyorsa kimin hangi müşteriye ne yaptığından haberi yok çok basit iki işlem için 14 gün boyunca 30 tane görevlisi ile konuşup 130 tl fazladan telefon faturası ödemek durumunda bırakıyorlar sizitüm bu süreç sonucunda bolca sinir stresle birlikte telefon benzin masrafının yanı sıra benim gibi intertet üzerinden iş yapan biriyseniz yeni adresinize bir türlü bağlamadıkları internet yüzünden iş ve ekstra para kaybı da yaşayabilirsiniz en nihayetinde müşteri hizmetlerinin tamamen aciz olduğunu idrak edip umudu keserek mecidiyeköydeki genel merkezlerine giderseniz sonuç alacağınızı da sanmayın karşınıza bir adet müşteri memnuniyeti yöneticisi geliyor fakat yüzünüze bakmaya tenezzül dahi etmeden bilgisyardan inceliyorum falan deyip aynı teraneleri bir kere daha dinliyorsunuz yanınızda tüm abonelikleri sonlandırmak için modem falan getirdiyseniz onu da almıyor 2 gün sonra abone merkezine gidin tekrar diyebiliyor bunca şeyden sonrasanırım türkcell bu internet işini hobi olarak yapıyor zira bu kadar lakaytlığın ciddiyetsizliğin arkasında profesyonel bir yaklaşım olamaz belki burayı da spk vasıtasıyla yandaşlara kaptırırız diye sallamıyorlardır,
Sonbahar,Öğlen,dün üşenmedim birinet ttnet uydunet ve bunların tarifelerini ve sitelerini inceledimbunların sitesi diğer 3 firma arasında en saçma tasarımlı site olmuştarife fiyatlarına bakabilmek için kırk takla attırıyorlar adamasürekli iletişim bilgileri isteme formu çıkarıyorlar ki milletin karşısına zırt pırt telefonla arayıp rahatsız etsinlerüstelik fiyatları diğer 3 firmadan pahalıek olarak bunlarda yaptığınız upload bile adil kullanım kotası denen lanet uygulamadan düşüyoryani demem odur ki turkcell sadece operatör olarak kazık bir firma değil,
Sonbahar,Gece,önce gece 0356da bana mesaj atan ailemden yakın internet sağlayacım zira ölüm kalım meselesi olmadıktan sonra ailem aramaz beni o saatte bu bilgilendirmeyi yapan sisteme saat sınırı koymak çok mu zordur insanlar bu kadar münasebetsiz zamanlarda rahatsız edilir mi saygısızlar sabah sabah uyanma biçimine bak yaa 0356da hız alanınızın 100ünü kullandınız diye hayır zaten yeni aya döndük bitirsem bile ama ben uykuda olduğum sadece 0314te mesaj sesine uyanıp kendilerinin kulaklarını çınlatmışlığım var ve uykuda olduğum süre boyunca da internet kullanmadığım halde bu iki zaman arasında nasıl oldu da hız alanımı tükettim ben bu da ayrı bir muamma,
Sonbahar,Sabah,ay başına gireli daha 1 saat 15 dakika olmasına rağmen 50 gblık hız alanını doldurduğumu iddia edebilen servis sağlayıcı call centerlarını aradım modemi kapatın açın ıp adresiniz değişince eski hızınıza döner diyorlar 1 modem kapalı dün akşamdan beri açılmadı2 modem kapalı olduğu halde almadığı ıp adresi değişecekmiş3 neremle güleyim bilemedim,
Sonbahar,Sabah,seneler önce banyoya kurmayın dediğimiz halde oranın daha iyi olacağını söyleyerek modemi banyoya kuran senelerce frekansınızı yükselttik modeminizi değiştiriyoruz diye oyalayan fakat asıl problemin modemin kurulduğu yerde ayna olmasından kaynaklı olduğunu iki sene sonra söyleyen ve yerini değiştirmek için para talep eden müşteri memnuniyeti ya da mağduriyetinden bihaber midemi bulandıran firma,
Sonbahar,Öğlen,bugün türk telekom ile olan bağlantılarında yaşanan problem neticesinde türk akademik hayatını temelde google milliyet galeri ve facebooktan uzak tutmuştur00 civarinda ulaknetin ınternet hizmeti aldığı superonline servis sağlayıcı firması ile turk telekom arasındaki bağlantıda arıza meydana gelmiştir bu nedeniyle ulaknet kullanıcısı kurumlar bazı sitelere erişim problemi yaşamışlardır sorun giderilene kadar bütün trafik avrupa akademik agi bağlantısı üzerine aktarılmıştır saygılarımızla,
Sonbahar,Öğlen,bugün bu firma tarafından arandım ttnete olan taahütüm bitiyormuş yeni taahütte bulunup bulunmadığımı sordular iyi de benim ttnet ile olan sözleşmemi nerden biliyorsunuz siz diyince teşekkür edip kapattılar bu nasıl iş ak nasil bir veri paylaşım anlaşması var bu firmaların,
Sonbahar,Öğlen,takana kadar çeker çeker her yerde çeker derler taktıktan sonra da yok efendim çekmez bu kablo cam kablo değil derler sonra da abonelik iptali için para istemelerindense bir yıl daha çekmemesine razı olursunuz sonra da çeker çeker diyen adam olur sana çekmeyen adam derken çekip giderler siz de kazıklandığınızla kalırsınız,
Sonbahar,Akşam,twitterdaki yakarışımın ardından 5 dakika içerisinde beni telefonla arayarak sorunumu çözen ve takdirimi fazlasıyla kazanan şirket zaten memnunum kendisinden ama böyle hoşluklar ilişkimizi çok daha sıcak tutuyor,
Sonbahar,Gece,anlamadığım bi şekilde iphone da hiç kopmayıp aynı anda ipadde sürekli kopan hattımı yeni taşıdığım iyi mi kötü mü ettim bilemediğim internet sağlayıcısıdır iyide ben telden nete bağlanacaksam 3g ile bağlanırım zaten ne faydan var bana hayır geçerken binbir kandırmaca ttnetten çok daha kaliteli hizmet sağlayacaklarına dair ama herzaman bkz gelen gideni aratırmış,
Sonbahar,Sabah,yalanla müşteri kandırmaya çalışan şirketyaklaşık 5 ay önce 24 aylık sözleşmem sona erdi sözleşmenin bitmesine yakın bunlar sürekli aradılar ve yeni sözleşme yapmam için ikna etmeye çalıştılar hiç birinde kabul etmedim en son sözleşme olmadan kullanmaya devam edersem sürpriz faturalarla karşılaşabileceğimi söylediler ben de ilk fatura gelene kadar bekleyeceğimi söyledim bu olayın üzerinden 5 ay geçti 5 aydır sözleşmede ki miktarla kuruşu kuruşuna aynı faturayı ödüyorum onlara inanıp yeni sözleşme yapsaydım yine aynısını ödeyecek ama 24 ay daha köleleri gibi kalacaktım,
Sonbahar,Gece,izmir buca tarafında sorunlar yaşayan internet sağlayıcısı her şey normal fakat videolar dolmuyor hiç bir sitede çok ilginç bir şey canlı destek ile görüştüğümde de sorun olduğunu ve ne zaman çözüleceğini bilmediklerini söylediler derbiyi kaçırmayız umarım,
Sonbahar,Akşam,teknik ekipleri çok iyi çalışan isp bugün eve gelen temizlikçi fiberi kopartmış eve geldimki internet yok telefonla arıza kaydı açtırmamla beraber bir saat içinde evime teknik ekipler yönlendirildi ve kopmuş olan fiber ucu değiştirilerek sorun çözüldü eve bağlatırken bile ertesi gün tam saatinde gelmişlerdi gerçekten çok temiz çalışıyorlar bu arada 15 yıldır superonline kullanıyorum müşteri hizmetlerini ilk defa aradım bundan önce 7 sene türkiyenin farklı yerlerinde farklı bir çok evde ttnet kullandım abartmıyorum 100 den fazla aramışımdır ttnetiiş bu entry internet gelir gelmez girilmiş olup yüksek oranda tavsiye barındırır efendim imkanınız varsa geçiniz veya ttnet ile kanserle yaşayınız,
Sonbahar,Akşam,beni sinirden kudurtan artık logosunu bile görmek istemediğim şirkettir 38333425,
Kış,Öğlen,yaklaşık 10 gün önce bir sabah uyandığımda internet bağlantım yoktu superonlineı arayıp sorunumu anlattığımda modemime sinyal gelmediğini söylediler ve bir ekip gönderterek evin girişindeki telefon kutusuna kadar kendilerinden kaynaklı herhangi bir sorun bulunmadığını ve sorunun benim evimin iç kablo tesisatından kaynaklandığını ilettiler superonlineın evin girişine kadar gelen kabloda herhangi bir sorun olmadığını denetlemesi 2 gün sürdü sonra ben evin iç kablolamasını kontrol ettirtmek için elektrikçiden randevu aldım ama iş için yurt dışına gitmem gerektiğinden elektrikçiye refakat etmesi için evin anahtarını arkadaşa verdim arkadaş ben yokken elektrikçiye evin iç kablolamasını kontrol ettirdi ve beni arayıp iç tesisatta herhangi bir sorun olmadığını söyledi ben 3 gün sonra yurt dışından geldim ve türk telekomu arayıp söyledikleri gibi sorunun iddia ettiklerinin aksine evin iç tesisatından kaynaklanmadığını ilettim 1 gün sonra internet bağlantısı kendi kendine gelditabii superonlineı arayıp internet bağlantısının nasıl düzeltildiğinin bilgisini istedim onlar da portunuzda sorun varmış santralden portunuzu değiştirerek düzelttik dediler asıl tartışma bu noktada başladı defalarca superonlineı arayıp kurum içinde farklı pozisyonlardaki kişiler ile aşağıdakileri tartıştım ben onların kabul etmeyi reddettikleri sistemsizlikleri yüzünden gereksiz yere 6 gün internetsiz kaldım bu olay internet bağlantısının koptuğu ilk anda anlaşılarak düzeltilebilirdi ama gereksiz yere hem kendi saha ekiplerine telefon kablolarını kontrol ettirerek zaman kaybına yol açtılar hem de benim başıma zaman darlığı çektiğim bir dönemde angarya iş çıkarttılar gereksiz masraflar yaptırdılaraçtırdığım şikayet kaydından sonra bir yetkili beni arayarak iyi niyetlerinden dolayı internet bağlantımın olmadığı 6 gün için faturamda 12 tl tutarında indirim yapacaklarını söylediler lütufa bak lan ben zaten 12 tlnın peşinde olsam 30 tl ya elektrikçi tutup evin kablolamasını kontrol ettirmem yurt dışındayken yaptığım telefon görüşmelerinin parasından hiç bahsetmiyorum ben de telefondaki hanımefendiye bana bir lütufta bulunmadıklarını kullanmadığım sürenin parasını zaten ödemeyeceğimi evin iç tesisatını gereksiz yere kontrol ettirmek için elektrikçiye ödediğim 30 tl nın faturasını ve yaptığım bütün telefon görüşmelerinin parasını da tüketici heyetine başvurarak ödeteceğimi belirttim tüketici heyetine pazartesi başvuruyorum avukat olan arkadaşım eğer tüketici heyetinden sonuç alamazsak kendisinin mahkeme işlemleri ile bizzat ilgilenebileceğini söyledi onun emeğinin karşılığı olan avukatlık ücreti de dava kazanılınca superonline tarafından ödenmiş olacakttneti mumla aratırsın sen superonline konu kişisel bir inada bindi ve garanti ediyorum bu meseleden zararla çıkan ben değil sen olacaksın,
Kış,Akşam,müşteri hizmetleri ciddi anlamda iyi olan internet sağlayıcısıankarada öğrencilik yıllarımda da facebook üzerinden yardımlarını örmüştüm mesaj atıyorsunuz hemen size geri dönüş yapıyorlaraynı durum bu akşam da yaşandı otomoatik talimat ile ilgili bir sorum olmuştu facebook üzerinden sayfalarına mesaj attım 3dk geçmeden kayırlı telefon numaramı arayıp bilgilendirme yaptılar açıkçası ben kendilerinden memnunumayrıca 2 yıl taahhütlü fiber internet paketi 50 lira bildiğiniz günümüz türkiyesinde iyi ya da şimdiye kadar hep bize dayadılar ondan uygun geliyor,
Kış,Gece,son zamanlarda surekli ariza cikartan firma geceleri duzenli olarak internet kesintileri yasatiyorlar bu kesintiler saatlerce suruyor ozellikle arizalarin yuzde sekseni gece 12 den sonra oluyor zaten o arizalari sabah 89 dan once cozmeye tenezzul etmiyolar tabi teknik ekip o saatlerde uyuyordur rahatsiz etmeyelim sabah kalkinca ilgilenirler ozetle her ay parasini duzenli bir sekilde odedigin bir hizmetin bu denli rezalet olmasi gercekten cok uzucu not bu entry i telefondan yazmak zorunda kaliyorum malum suanki kesintinin 3 saatine girmis bulunmaktayiz asil ironik durum telefonumda turkcell 3g internette sorun yokken evimdeki turkcell superonline internetim saatlerdir ortalarda gozukmuyor ve bu duzen hep bu sekilde ilerliyor acaba sorun superonlinedami,
Kış,Sabah,iç anadoluda bir gündür internet bağlantısı sağlayamayan şirket bir de utanmadan bağlantılarda kesintiler yaşanıyor falan diyorlar lan bağlantı hiç yok ne kesintisi reziller,
Kış,Öğlen,ofis için fiber internete geçme çabasındaki bizler yaptığımız inceleme ve telefon görüşmelerinden sonra geçmeye karar verdik superonlinea ait adsl hizmetimizi durdurduk fiber için başvuru yaptık ve işleme koyduk 4 gün internetsiz kaldık nitekim fiber gelecek bi şekilde idare ederiz dedik 3g komsudan şifre isteme vb kurulum yapmak üzere arkadaşlar geldi binada fiber yok dediler dedik nasıl olur sistemde gözüküyor ve müşteri hizmetleri var diyor sonuç olumsuz sadece bir ön protokol yaptık fiber bağlantısı ancak 15 ay sonra gelebilecek biz de madem fiber yok 2 ay daha adsl kullanalım diye tekrar superonlineı aradık telefonun ucundaki insan da bize siz fiber müşterimizsiniz adsle geçemezsiniz diyerek adsl bağlantı talebimizi reddetti sanırım böyle gerizekalılıklar ancak bizim ülkemize olur hizmet satın almak istedik çikolatalı gofretle geri döndük yıllar sonra ofisteki bilgisayarımı eve getirmek zorunda kaldım teşekkürler superonline bkz ekşi itiraf,
Kış,Gece,sürekli internet kesintileri yaşadığım internet sağlayıcısı yaklaşık 1 haftadan beri saat gece 12den sonra internetim gidiyor ayrıca 15 seneden beri kullandığım internet o süre boyunca 3 veya 4 ping gösterirken 1 haftadan beri 18den aşağıya inmiyor bunu müşteri temsilcisine ilettiğimde de normal olduğunu söylüyorlar normal olmadığını bildiğimi söylüyorum bir şey demiyor asla tavsiye etmiyorum,
Kış,Öğlen,banyoya wireless router bağlayan internet servis sağlayıcısı interneti en rahat sıçarken kullanıyorumbkz insan gerçekten hayret ediyor,
